eil76_n750_uncorr_09.ttp 80481 0.028
eil76_n750_uncorr_09.ttp 80481 0.021
eil76_n750_uncorr_09.ttp 80481 0.021
eil76_n750_uncorr_09.ttp 80481 0.028
eil76_n750_uncorr_09.ttp 80481 0.02
eil76_n750_uncorr_09.ttp 80481 0.021
eil76_n750_uncorr_09.ttp 80481 0.02
eil76_n750_uncorr_09.ttp 80481 0.022
eil76_n750_uncorr_09.ttp 80481 0.022
eil76_n750_uncorr_09.ttp 80481 0.021
eil76_n750_uncorr_09.ttp 80481 0.028
eil76_n750_uncorr_09.ttp 80481 0.022
eil76_n750_uncorr_09.ttp 80481 0.021
eil76_n750_uncorr_09.ttp 80481 0.023
eil76_n750_uncorr_09.ttp 80481 0.022
eil76_n750_uncorr_09.ttp 80481 0.023
eil76_n750_uncorr_09.ttp 80481 0.021
eil76_n750_uncorr_09.ttp 80481 0.023
eil76_n750_uncorr_09.ttp 80481 0.022
eil76_n750_uncorr_09.ttp 80481 0.021
