a280_n2790_uncorr_09.ttp 379618 0.16
a280_n2790_uncorr_09.ttp 379618 0.233
a280_n2790_uncorr_09.ttp 379618 0.229
a280_n2790_uncorr_09.ttp 379618 0.162
a280_n2790_uncorr_09.ttp 379618 0.215
a280_n2790_uncorr_09.ttp 379618 0.24
a280_n2790_uncorr_09.ttp 379618 0.22
a280_n2790_uncorr_09.ttp 379618 0.225
a280_n2790_uncorr_09.ttp 379618 0.229
a280_n2790_uncorr_09.ttp 379618 0.243
a280_n2790_uncorr_09.ttp 379618 0.162
a280_n2790_uncorr_09.ttp 379618 0.221
a280_n2790_uncorr_09.ttp 379618 0.216
a280_n2790_uncorr_09.ttp 379618 0.228
a280_n2790_uncorr_09.ttp 379618 0.226
a280_n2790_uncorr_09.ttp 379618 0.241
a280_n2790_uncorr_09.ttp 379618 0.23
a280_n2790_uncorr_09.ttp 379618 0.243
a280_n2790_uncorr_09.ttp 379618 0.227
a280_n2790_uncorr_09.ttp 379618 0.227
