a280_n279_bounded-strongly-corr_04.ttp 42352 600.4
a280_n279_bounded-strongly-corr_04.ttp 42352 601.373
a280_n279_bounded-strongly-corr_04.ttp 42352 601.507
a280_n279_bounded-strongly-corr_04.ttp 42352 600.104
a280_n279_bounded-strongly-corr_04.ttp 42352 600.121
a280_n279_bounded-strongly-corr_04.ttp 42352 601.17
a280_n279_bounded-strongly-corr_04.ttp 42352 601.712
a280_n279_bounded-strongly-corr_04.ttp 42352 601.142
a280_n279_bounded-strongly-corr_04.ttp 42352 601.688
a280_n279_bounded-strongly-corr_04.ttp 42352 601.891
