a280_n279_bounded-strongly-corr_03.ttp 35210 0.032
a280_n279_bounded-strongly-corr_03.ttp 35210 0.031
a280_n279_bounded-strongly-corr_03.ttp 35210 0.045
a280_n279_bounded-strongly-corr_03.ttp 35210 0.031
a280_n279_bounded-strongly-corr_03.ttp 35210 0.033
a280_n279_bounded-strongly-corr_03.ttp 35210 0.031
a280_n279_bounded-strongly-corr_03.ttp 35210 0.031
a280_n279_bounded-strongly-corr_03.ttp 35210 0.032
a280_n279_bounded-strongly-corr_03.ttp 35210 0.032
a280_n279_bounded-strongly-corr_03.ttp 35210 0.033
