u724_n723_bounded-strongly-corr_04.ttp 101011 0.184
u724_n723_bounded-strongly-corr_04.ttp 101011 0.19
u724_n723_bounded-strongly-corr_04.ttp 101011 0.188
u724_n723_bounded-strongly-corr_04.ttp 101011 0.188
u724_n723_bounded-strongly-corr_04.ttp 101011 0.242
u724_n723_bounded-strongly-corr_04.ttp 101011 0.204
u724_n723_bounded-strongly-corr_04.ttp 101011 0.182
u724_n723_bounded-strongly-corr_04.ttp 101011 0.255
u724_n723_bounded-strongly-corr_04.ttp 101011 0.184
u724_n723_bounded-strongly-corr_04.ttp 101011 0.189
