ch130_n129_bounded-strongly-corr_03.ttp 20287 159.216
ch130_n129_bounded-strongly-corr_03.ttp 20287 179.829
ch130_n129_bounded-strongly-corr_03.ttp 20242 191.26
ch130_n129_bounded-strongly-corr_03.ttp 20233 111.014
ch130_n129_bounded-strongly-corr_03.ttp 20259 150.827
ch130_n129_bounded-strongly-corr_03.ttp 20198 113.427
ch130_n129_bounded-strongly-corr_03.ttp 20287 112.751
ch130_n129_bounded-strongly-corr_03.ttp 20257 150.455
ch130_n129_bounded-strongly-corr_03.ttp 20207 114.809
ch130_n129_bounded-strongly-corr_03.ttp 20242 114.795
